Fecha__hora__;Tension AC;Corriente AC;Potencia activa;Potencia aparente;Potencia reactiva;Frecuencia;Factor de potencia;Energia total;Energia parcial;Tension DC;Corriente DC;Potencia DC;Irradiancia;Temp modulo;Temp ambiente
02/06/2015 0:00:10;226,000000;0,204000;5,700000;46,100000;-44,600000;60,100000;-0,111000;467,600000;38,036830;20,400000;0,000000;0,000000;0,000000;19,700000;20,400000
02/06/2015 0:00:25;226,000000;0,200000;5,500000;45,200000;-44,800000;60,000000;-0,116000;467,600000;38,036853;20,400000;0,000000;0,000000;0,000000;19,700000;20,400000
02/06/2015 0:00:40;225,800000;0,199000;5,600000;44,900000;-44,500000;60,000000;-0,113000;467,600000;38,036876;20,400000;0,000000;0,000000;0,000000;19,700000;20,400000
02/06/2015 0:00:55;226,000000;0,200000;5,000000;45,400000;-45,000000;60,000000;-0,131000;467,600000;38,036897;20,400000;0,000000;0,000000;0,000000;19,700000;20,400000
02/06/2015 0:01:10;225,900000;0,198000;5,000000;44,900000;-44,500000;60,000000;-0,114000;467,600000;38,036918;20,400000;0,000000;0,000000;0,000000;19,700000;20,500000
02/06/2015 0:01:25;225,900000;0,200000;5,100000;45,200000;-44,700000;60,000000;-0,114000;467,600000;38,036939;20,400000;0,000000;0,000000;0,000000;19,700000;20,500000
02/06/2015 0:01:40;226,000000;0,198000;5,400000;44,700000;-44,300000;60,000000;-0,120000;467,600000;38,036961;20,400000;0,000000;0,000000;0,000000;19,800000;20,500000
02/06/2015 0:01:55;225,800000;0,198000;5,300000;44,700000;-44,300000;59,900000;-0,120000;467,600000;38,036983;20,400000;0,000000;0,000000;0,000000;19,800000;20,500000
02/06/2015 0:02:10;225,800000;0,198000;5,200000;44,700000;-44,300000;60,000000;-0,123000;467,600000;38,037005;20,400000;0,000000;0,000000;0,000000;19,700000;20,500000
02/06/2015 0:02:25;225,600000;0,200000;5,600000;45,300000;-44,400000;59,900000;-0,129000;467,600000;38,037028;20,400000;0,000000;0,000000;0,000000;19,700000;20,500000
02/06/2015 0:02:40;226,000000;0,202000;5,200000;45,600000;-44,800000;60,000000;-0,117000;467,600000;38,037050;20,400000;0,000000;0,000000;0,000000;19,700000;20,500000
02/06/2015 0:02:55;225,800000;0,197000;5,000000;44,500000;-44,700000;60,000000;-0,122000;467,600000;38,037071;20,400000;0,000000;0,000000;0,000000;19,700000;20,500000
02/06/2015 0:03:10;225,800000;0,201000;5,800000;45,300000;-44,900000;59,900000;-0,123000;467,600000;38,037095;20,400000;0,000000;0,000000;0,000000;19,700000;20,500000
02/06/2015 0:03:26;226,000000;0,199000;5,100000;44,900000;-44,600000;60,000000;-0,114000;467,600000;38,037116;20,400000;0,000000;0,000000;0,000000;19,800000;20,400000
02/06/2015 0:03:41;226,000000;0,199000;5,300000;45,200000;-44,800000;60,000000;-0,115000;467,600000;38,037138;20,500000;0,000000;0,000000;0,000000;19,700000;20,400000
02/06/2015 0:03:56;226,100000;0,200000;5,700000;45,200000;-44,800000;60,000000;-0,119000;467,600000;38,037162;20,400000;0,000000;0,000000;0,000000;19,800000;20,400000
