Fecha__hora__;Tension AC;Corriente AC;Potencia activa;Potencia aparente;Potencia reactiva;Frecuencia;Factor de potencia;Energia total;Energia parcial;Tension DC;Corriente DC;Potencia DC;Irradiancia;Temp modulo;Temp ambiente
30/04/2015 0:00:02;224,900000;0,202000;5,800000;45,200000;-44,800000;60,200000;-0,132000;224,100000;3,760781;23,600000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:00:17;224,500000;0,201000;5,200000;45,000000;-45,000000;60,000000;-0,112000;224,100000;3,760803;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:00:32;225,000000;0,203000;5,400000;45,700000;-44,900000;60,100000;-0,126000;224,100000;3,760825;23,700000;0,000000;0,000000;0,000000;17,900000;20,400000
30/04/2015 0:00:47;224,800000;0,200000;5,700000;44,900000;-43,600000;60,000000;-0,126000;224,100000;3,760849;23,600000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:01:02;225,000000;0,203000;5,100000;45,600000;-45,300000;60,100000;-0,120000;224,100000;3,760870;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:01:17;225,000000;0,202000;5,700000;45,400000;-45,100000;60,100000;-0,110000;224,100000;3,760894;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:01:32;224,700000;0,202000;4,700000;44,700000;-44,400000;60,000000;-0,124000;224,100000;3,760914;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:01:47;224,800000;0,201000;5,700000;45,200000;-43,600000;60,100000;-0,122000;224,100000;3,760938;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:02:02;224,800000;0,196000;3,900000;44,000000;-44,600000;60,000000;-0,121000;224,100000;3,760954;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:02:17;224,800000;0,200000;5,100000;44,900000;-44,600000;60,000000;-0,111000;224,100000;3,760975;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:02:32;225,000000;0,200000;5,300000;45,000000;-44,600000;60,100000;-0,131000;224,100000;3,760997;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:02:47;224,700000;0,197000;5,700000;45,300000;-44,900000;60,000000;-0,114000;224,100000;3,761021;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:03:02;224,900000;0,201000;5,500000;44,700000;-44,500000;60,000000;-0,118000;224,100000;3,761044;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:03:17;225,200000;0,203000;5,600000;44,700000;-44,400000;60,000000;-0,129000;224,100000;3,761067;23,700000;0,000000;0,000000;0,000000;17,900000;20,600000
30/04/2015 0:03:32;224,700000;0,199000;5,700000;44,700000;-44,300000;60,000000;-0,136000;224,100000;3,761091;23,700000;0,000000;0,000000;0,000000;17,900000;20,600000
30/04/2015 0:03:47;224,800000;0,201000;5,600000;45,100000;-44,700000;60,000000;-0,104000;224,100000;3,761114;23,700000;0,000000;0,000000;0,000000;17,900000;20,600000
30/04/2015 0:04:02;224,900000;0,200000;5,700000;44,900000;-44,100000;60,000000;-0,114000;224,100000;3,761138;23,700000;0,000000;0,000000;0,000000;17,900000;20,600000
30/04/2015 0:04:17;225,200000;0,203000;5,300000;45,200000;-44,900000;60,000000;-0,106000;224,100000;3,761160;23,700000;0,000000;0,000000;0,000000;17,900000;20,600000
30/04/2015 0:04:32;224,900000;0,199000;4,800000;44,700000;-44,300000;60,000000;-0,116000;224,100000;3,761180;23,700000;0,000000;0,000000;0,000000;17,900000;20,600000
30/04/2015 0:04:47;225,000000;0,195000;5,000000;43,800000;-45,200000;60,000000;-0,118000;224,100000;3,761201;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:05:02;225,100000;0,201000;5,800000;45,200000;-44,800000;60,000000;-0,116000;224,100000;3,761225;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:05:17;224,800000;0,196000;5,500000;45,400000;-45,000000;60,000000;-0,114000;224,100000;3,761248;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:05:32;224,800000;0,197000;5,100000;44,700000;-44,200000;60,000000;-0,110000;224,100000;3,761269;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:05:47;224,700000;0,201000;5,500000;44,200000;-43,700000;60,000000;-0,136000;224,100000;3,761292;23,600000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:06:02;224,900000;0,199000;4,500000;44,700000;-44,100000;60,000000;-0,130000;224,100000;3,761311;23,700000;0,000000;0,000000;0,000000;17,900000;20,600000
30/04/2015 0:06:17;224,800000;0,200000;5,800000;44,700000;-44,400000;60,000000;-0,123000;224,100000;3,761335;23,700000;0,000000;0,000000;0,000000;17,900000;20,600000
30/04/2015 0:06:32;225,000000;0,204000;4,700000;44,300000;-43,800000;60,000000;-0,103000;224,100000;3,761355;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:06:47;224,600000;0,201000;5,100000;45,100000;-44,800000;60,000000;-0,113000;224,100000;3,761376;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:07:02;224,800000;0,199000;4,900000;45,100000;-44,800000;60,000000;-0,141000;224,100000;3,761396;23,600000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:07:17;224,800000;0,199000;5,200000;45,600000;-45,300000;60,000000;-0,107000;224,100000;3,761418;23,600000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:07:32;224,900000;0,199000;6,100000;45,200000;-43,600000;60,000000;-0,132000;224,100000;3,761443;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:07:47;225,000000;0,199000;5,600000;44,700000;-44,600000;60,000000;-0,129000;224,100000;3,761467;23,700000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:08:02;225,000000;0,199000;5,600000;44,700000;-44,300000;60,000000;-0,135000;224,100000;3,761490;23,600000;0,000000;0,000000;0,000000;17,900000;20,500000
30/04/2015 0:08:17;224,900000;0,201000;5,600000;45,200000;-44,800000;60,000000;-0,123000;224,100000;3,761513;23,600000;0,000000;0,000000;0,000000;17,900000;20,500000
