Fecha;Tension AC;Corriente AC;Potencia activa;Potencia aparente;Potencia reactiva;Frecuencia;Factor de potencia;Energia total;Energia diaria;Tension DC;Corriente DC;Potencia DC;Irradiancia;Temp modulo;Temp ambiente
24/04/2015 0:00:02;224,800000;0,199000;5,000000;44,700000;-44,500000;60,100000;-0,116000;176,100000;75,067184;20,800000;0,000000;0,000000;0,000000;19,200000;21,000000
24/04/2015 0:00:17;225,000000;0,200000;5,400000;44,900000;-44,400000;60,000000;-0,129000;176,100000;75,067206;20,900000;0,000000;0,000000;0,000000;19,200000;21,000000
24/04/2015 0:00:32;224,800000;0,202000;5,300000;45,400000;-45,000000;60,000000;-0,111000;176,100000;75,067228;20,800000;0,000000;0,000000;0,000000;19,200000;21,000000
24/04/2015 0:00:47;224,700000;0,199000;6,200000;44,700000;-44,200000;60,000000;-0,110000;176,100000;75,067254;20,900000;0,000000;0,000000;0,000000;19,200000;21,000000
24/04/2015 0:01:02;225,100000;0,199000;5,300000;45,600000;-45,300000;60,100000;-0,121000;176,100000;75,067276;20,900000;0,000000;0,000000;0,000000;19,200000;21,000000
24/04/2015 0:01:17;224,900000;0,203000;5,100000;44,700000;-44,400000;60,000000;-0,109000;176,100000;75,067298;20,900000;0,000000;0,000000;0,000000;19,200000;20,900000
24/04/2015 0:01:32;224,900000;0,199000;4,900000;45,000000;-44,300000;60,000000;-0,123000;176,100000;75,067318;20,900000;0,000000;0,000000;0,000000;19,200000;20,900000
24/04/2015 0:01:47;224,800000;0,200000;5,400000;44,900000;-44,500000;60,000000;-0,118000;176,100000;75,067340;20,900000;0,000000;0,000000;0,000000;19,200000;20,900000
24/04/2015 0:02:02;224,600000;0,199000;5,200000;44,600000;-44,200000;60,000000;-0,118000;176,100000;75,067362;20,900000;0,000000;0,000000;0,000000;19,200000;20,900000
24/04/2015 0:02:17;224,700000;0,200000;5,100000;44,900000;-44,600000;60,000000;-0,113000;176,100000;75,067383;20,900000;0,000000;0,000000;0,000000;19,200000;20,900000
24/04/2015 0:02:32;224,800000;0,203000;5,400000;44,900000;-44,500000;60,100000;-0,116000;176,100000;75,067406;20,900000;0,000000;0,000000;0,000000;19,200000;20,900000
24/04/2015 0:02:47;224,800000;0,199000;4,500000;44,700000;-44,300000;60,100000;-0,123000;176,100000;75,067425;20,900000;0,000000;0,000000;0,000000;19,200000;20,900000
24/04/2015 0:03:02;225,000000;0,200000;5,400000;45,000000;-45,200000;60,100000;-0,125000;176,100000;75,067447;20,900000;0,000000;0,000000;0,000000;19,200000;21,000000
