Fecha__hora__;Tension AC;Corriente AC;Potencia activa;Potencia aparente;Potencia reactiva;Frecuencia;Factor de potencia;Energia total;Energia parcial;Tension DC;Corriente DC;Potencia DC;Irradiancia;Temp modulo;Temp ambiente
29/04/2015 13:11:15;233,800000;7,385000;1725,700000;1726,600000;55,700000;60,000000;0,999000;220,400000;0,007190;407,100000;4,280000;1742,388000;758,000000;52,100000;28,600000
29/04/2015 13:11:30;233,900000;7,362000;1719,400000;1721,200000;58,700000;60,000000;0,999000;220,400000;0,014355;409,100000;4,260000;1742,766000;757,000000;52,200000;28,700000
29/04/2015 13:11:45;233,800000;7,348000;1716,300000;1717,900000;74,100000;60,000000;0,999000;220,400000;0,021506;409,100000;4,260000;1742,766000;755,000000;52,600000;29,000000
29/04/2015 13:12:00;233,900000;7,366000;1722,300000;1725,700000;55,700000;60,000000;0,999000;220,400000;0,028682;408,800000;4,270000;1745,576000;758,000000;52,800000;29,200000
29/04/2015 13:12:15;234,000000;7,295000;1705,300000;1708,200000;78,300000;60,000000;0,999000;220,400000;0,035788;408,200000;4,240000;1730,768000;751,000000;52,600000;29,100000
29/04/2015 13:12:30;234,100000;7,319000;1712,600000;1713,300000;49,000000;60,000000;0,999000;220,400000;0,042923;408,900000;4,250000;1737,825000;753,000000;52,400000;28,900000
29/04/2015 13:12:45;234,100000;7,295000;1707,400000;1707,700000;32,000000;60,100000;0,999000;220,400000;0,050038;408,800000;4,240000;1733,312000;757,000000;52,500000;29,100000
29/04/2015 13:13:00;234,100000;7,285000;1704,400000;1705,400000;58,300000;60,100000;0,999000;220,400000;0,057139;408,600000;4,210000;1720,206000;744,000000;52,600000;29,500000
29/04/2015 13:13:15;234,000000;7,316000;1711,200000;1712,600000;58,400000;60,000000;0,998000;220,400000;0,064269;408,300000;4,240000;1731,192000;751,000000;52,900000;29,800000
29/04/2015 13:13:30;234,200000;7,297000;1705,600000;1706,300000;18,400000;60,000000;1,000000;220,400000;0,071376;408,200000;4,230000;1726,686000;750,000000;52,900000;29,800000
29/04/2015 13:13:45;234,000000;7,208000;1686,500000;1686,600000;45,100000;60,100000;0,999000;220,400000;0,078403;406,400000;4,220000;1715,008000;746,000000;52,800000;29,600000
29/04/2015 13:14:00;233,900000;7,248000;1693,900000;1695,300000;0,000000;60,000000;1,000000;220,400000;0,085461;408,800000;4,200000;1716,960000;746,000000;52,800000;29,600000
29/04/2015 13:14:15;233,900000;7,268000;1697,800000;1696,900000;63,800000;60,000000;0,999000;220,500000;0,092535;408,300000;4,210000;1718,943000;742,000000;52,700000;29,400000
29/04/2015 13:14:30;233,800000;7,295000;1704,400000;1705,500000;61,200000;60,000000;0,998000;220,500000;0,099637;408,600000;4,210000;1720,206000;751,000000;52,700000;29,400000
29/04/2015 13:14:45;234,000000;7,278000;1702,200000;1703,000000;52,100000;60,100000;0,999000;220,500000;0,106729;406,800000;4,230000;1720,764000;750,000000;52,900000;29,500000
29/04/2015 13:15:00;233,900000;7,297000;1705,700000;1705,300000;41,200000;60,000000;0,999000;220,500000;0,113836;407,600000;4,240000;1728,224000;751,000000;53,100000;29,700000
29/04/2015 13:15:15;233,500000;7,292000;1702,200000;1700,800000;82,400000;60,000000;0,998000;220,500000;0,120929;407,500000;4,230000;1723,725000;750,000000;53,200000;29,700000
29/04/2015 13:15:30;233,500000;7,265000;1695,200000;1696,300000;45,100000;60,000000;0,999000;220,500000;0,127992;407,800000;4,220000;1720,916000;751,000000;53,200000;29,700000
29/04/2015 13:15:45;233,500000;7,310000;1706,300000;1706,800000;41,300000;60,000000;0,999000;220,500000;0,135102;408,000000;4,230000;1725,840000;753,000000;53,300000;29,900000
29/04/2015 13:16:00;233,900000;7,309000;1708,000000;1709,500000;71,500000;60,000000;0,999000;220,500000;0,142218;407,600000;4,240000;1728,224000;753,000000;53,400000;29,900000
29/04/2015 13:16:15;233,500000;7,313000;1707,100000;1707,500000;52,200000;60,100000;0,999000;220,500000;0,149331;407,600000;4,250000;1732,300000;755,000000;53,500000;29,900000
29/04/2015 13:16:30;233,500000;7,330000;1711,500000;1712,200000;78,400000;60,000000;0,999000;220,500000;0,156463;405,600000;4,260000;1727,856000;755,000000;53,600000;29,900000
