Fecha;Tension AC;Corriente AC;Potencia activa;Potencia aparente;Potencia reactiva;Frecuencia;Factor de potencia;Energia total;Energia diaria;Tension DC;Corriente DC;Potencia DC;Irradiancia;Temp modulo;Temp ambiente
17/04/2015 0:00:03;224,200000;0,198000;6,400000;44,600000;-44,300000;60,000000;-0,096000;94,800000;12,909608;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:00:18;224,100000;0,197000;3,800000;44,100000;-44,300000;60,000000;-0,072000;94,800000;12,909624;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:00:33;224,500000;0,200000;6,500000;44,900000;-44,400000;60,100000;-0,136000;94,800000;12,909651;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:00:48;224,500000;0,198000;6,600000;44,400000;-43,900000;60,100000;-0,131000;94,800000;12,909679;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:01:03;224,100000;0,202000;6,200000;45,200000;-44,700000;60,000000;-0,119000;94,800000;12,909705;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:01:18;224,400000;0,202000;5,900000;44,600000;-44,100000;60,000000;-0,093000;94,800000;12,909729;22,200000;0,000000;0,000000;0,000000;20,000000;22,500000
17/04/2015 0:01:33;224,400000;0,203000;6,200000;45,500000;-43,700000;60,000000;-0,084000;94,800000;12,909755;22,200000;0,000000;0,000000;0,000000;20,000000;22,500000
17/04/2015 0:01:48;224,500000;0,197000;5,200000;44,200000;-44,000000;60,000000;-0,130000;94,800000;12,909777;22,200000;0,000000;0,000000;0,000000;20,000000;22,500000
17/04/2015 0:02:03;224,900000;0,203000;5,400000;45,600000;-45,200000;60,100000;-0,147000;94,800000;12,909799;22,200000;0,000000;0,000000;0,000000;20,000000;22,500000
17/04/2015 0:02:18;224,900000;0,200000;6,400000;44,900000;-44,400000;60,000000;-0,143000;94,800000;12,909826;22,200000;0,000000;0,000000;0,000000;20,000000;22,500000
17/04/2015 0:02:33;224,800000;0,201000;4,800000;44,900000;-44,500000;60,200000;-0,139000;94,800000;12,909846;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:02:48;224,600000;0,205000;6,600000;45,100000;-44,800000;60,100000;-0,095000;94,800000;12,909873;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:03:03;224,800000;0,201000;5,800000;45,600000;-43,700000;60,100000;-0,104000;94,800000;12,909897;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:03:18;225,000000;0,199000;6,100000;44,700000;-44,900000;60,100000;-0,113000;94,800000;12,909923;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:03:33;224,200000;0,199000;5,000000;44,600000;-44,300000;59,900000;-0,118000;94,800000;12,909944;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:03:48;224,800000;0,200000;5,700000;44,900000;-43,800000;59,900000;-0,143000;94,800000;12,909967;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:04:03;224,700000;0,201000;5,100000;44,400000;-44,000000;60,000000;-0,095000;94,800000;12,909989;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:04:18;224,500000;0,200000;5,500000;45,100000;-44,800000;60,000000;-0,113000;94,800000;12,910012;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:04:33;224,900000;0,199000;6,100000;44,700000;-44,800000;60,000000;-0,124000;94,800000;12,910037;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:04:48;224,800000;0,198000;5,700000;44,500000;-44,500000;60,000000;-0,116000;94,800000;12,910061;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:05:03;225,100000;0,202000;5,300000;45,400000;-45,000000;60,000000;-0,138000;94,800000;12,910083;22,300000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:05:18;224,700000;0,198000;5,900000;44,400000;-44,000000;60,000000;-0,152000;94,800000;12,910107;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:05:33;225,200000;0,199000;5,800000;45,200000;-44,900000;60,000000;-0,135000;94,800000;12,910132;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:05:48;225,000000;0,201000;4,700000;45,000000;-44,500000;60,000000;-0,140000;94,800000;12,910151;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:06:03;225,100000;0,200000;6,000000;45,000000;-44,400000;60,000000;-0,142000;94,800000;12,910176;22,200000;0,000000;0,000000;0,000000;20,000000;22,500000
17/04/2015 0:06:18;224,900000;0,199000;5,700000;44,700000;-44,300000;60,000000;-0,134000;94,800000;12,910200;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:06:33;225,100000;0,200000;5,800000;45,000000;-44,600000;60,000000;-0,118000;94,800000;12,910224;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:06:48;225,000000;0,197000;5,100000;44,300000;-44,000000;60,000000;-0,120000;94,800000;12,910245;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:07:03;224,500000;0,199000;6,200000;44,600000;-44,200000;60,000000;-0,114000;94,800000;12,910271;22,200000;0,000000;0,000000;0,000000;20,100000;22,400000
17/04/2015 0:07:18;224,900000;0,199000;6,300000;44,700000;-44,400000;59,900000;-0,142000;94,800000;12,910297;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:07:33;225,000000;0,201000;5,300000;45,200000;-43,600000;60,000000;-0,089000;94,800000;12,910320;22,200000;0,000000;0,000000;0,000000;20,100000;22,400000
17/04/2015 0:07:48;225,100000;0,199000;5,700000;44,700000;-44,300000;60,000000;-0,146000;94,800000;12,910343;22,200000;0,000000;0,000000;0,000000;20,100000;22,400000
17/04/2015 0:08:03;225,400000;0,200000;6,200000;45,000000;-44,500000;60,100000;-0,143000;94,800000;12,910369;22,300000;0,000000;0,000000;0,000000;20,100000;22,400000
17/04/2015 0:08:18;224,900000;0,199000;5,500000;44,700000;-44,300000;60,100000;-0,142000;94,800000;12,910392;22,200000;0,000000;0,000000;0,000000;20,100000;22,400000
17/04/2015 0:08:33;225,000000;0,196000;4,800000;45,000000;-44,500000;60,000000;-0,144000;94,800000;12,910412;22,200000;0,000000;0,000000;0,000000;20,100000;22,400000
17/04/2015 0:08:48;225,300000;0,201000;5,600000;45,200000;-45,100000;60,100000;-0,127000;94,800000;12,910435;22,300000;0,000000;0,000000;0,000000;20,100000;22,400000
17/04/2015 0:09:03;225,200000;0,201000;6,300000;45,200000;-44,700000;60,100000;-0,144000;94,800000;12,910462;22,200000;0,000000;0,000000;0,000000;20,100000;22,400000
17/04/2015 0:09:18;224,800000;0,196000;5,100000;44,000000;-43,700000;60,000000;-0,132000;94,800000;12,910483;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:09:33;224,900000;0,202000;5,200000;45,400000;-45,100000;60,100000;-0,136000;94,800000;12,910505;22,300000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:09:48;224,800000;0,202000;5,000000;44,900000;-44,500000;60,100000;-0,129000;94,800000;12,910525;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:10:03;224,700000;0,199000;6,500000;45,100000;-44,700000;60,000000;-0,131000;94,800000;12,910552;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:10:18;224,700000;0,200000;5,900000;44,900000;-44,400000;60,000000;-0,147000;94,800000;12,910577;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:10:33;224,300000;0,200000;6,500000;44,800000;-44,500000;60,000000;-0,133000;94,800000;12,910604;22,200000;0,000000;0,000000;0,000000;20,000000;22,500000
17/04/2015 0:10:48;224,700000;0,200000;6,900000;44,900000;-44,300000;60,000000;-0,139000;94,800000;12,910633;22,200000;0,000000;0,000000;0,000000;20,000000;22,500000
17/04/2015 0:11:03;224,500000;0,197000;6,100000;44,200000;-43,700000;60,000000;-0,164000;94,800000;12,910658;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:11:18;224,300000;0,199000;5,900000;45,300000;-44,800000;60,000000;-0,074000;94,800000;12,910683;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:11:33;224,300000;0,201000;7,500000;44,800000;-44,400000;60,000000;-0,073000;94,800000;12,910714;22,200000;0,000000;0,000000;0,000000;20,000000;22,400000
17/04/2015 0:11:48;224,200000;0,200000;6,400000;44,800000;-44,000000;60,000000;-0,167000;94,800000;12,910741;22,200000;0,000000;0,000000;0,000000;20,000000;22,300000
17/04/2015 0:12:03;224,100000;0,199000;5,900000;44,500000;-44,100000;60,000000;-0,116000;94,800000;12,910765;22,200000;0,000000;0,000000;0,000000;20,000000;22,300000
