Fecha;Tension AC;Corriente AC;Potencia activa;Potencia aparente;Potencia reactiva;Frecuencia;Factor de potencia;Energia total;Energia diaria;Tension DC;Corriente DC;Potencia DC;Irradiancia;Temp modulo;Temp ambiente
15/04/2015 00:00:03;225,300000;0,203000;6,300000;45,700000;-45,200000;60,000000;-0,156000;68,300000;13,006314;23,300000;0,000000;0,000000;0,000000;19,500000;22,000000
15/04/2015 00:00:18;225,300000;0,200000;6,100000;46,100000;-45,700000;60,000000;-0,086000;68,300000;13,006339;23,400000;0,000000;0,000000;0,000000;19,500000;22,000000
15/04/2015 00:00:33;225,100000;0,200000;5,900000;45,000000;-45,900000;59,900000;-0,159000;68,300000;13,006364;23,400000;0,000000;0,000000;0,000000;19,500000;22,100000
15/04/2015 00:00:48;225,300000;0,204000;7,100000;45,900000;-44,600000;60,000000;-0,150000;68,300000;13,006393;23,400000;0,000000;0,000000;0,000000;19,500000;22,100000
15/04/2015 00:01:03;225,500000;0,199000;6,300000;44,800000;-44,300000;60,000000;-0,146000;68,300000;13,006420;23,300000;0,000000;0,000000;0,000000;19,500000;22,100000
15/04/2015 00:01:18;225,500000;0,205000;6,400000;46,200000;-45,700000;60,000000;-0,100000;68,300000;13,006446;23,400000;0,000000;0,000000;0,000000;19,500000;22,100000
15/04/2015 00:01:33;225,600000;0,200000;5,600000;44,400000;-43,900000;60,100000;-0,134000;68,300000;13,006470;23,400000;0,000000;0,000000;0,000000;19,500000;22,100000
15/04/2015 00:01:48;225,500000;0,205000;6,200000;45,500000;-44,900000;60,000000;-0,156000;68,300000;13,006495;23,400000;0,000000;0,000000;0,000000;19,500000;22,100000
15/04/2015 00:02:03;225,600000;0,197000;5,400000;44,400000;-46,000000;60,000000;-0,129000;68,300000;13,006518;23,400000;0,000000;0,000000;0,000000;19,500000;22,100000
15/04/2015 00:02:18;225,800000;0,204000;6,500000;46,000000;-45,300000;60,000000;-0,094000;68,300000;13,006545;23,400000;0,000000;0,000000;0,000000;19,500000;22,100000
15/04/2015 00:02:33;225,500000;0,199000;3,200000;44,800000;-44,600000;60,000000;-0,123000;68,300000;13,006558;23,400000;0,000000;0,000000;0,000000;19,500000;22,200000
15/04/2015 00:02:48;225,700000;0,197000;4,800000;44,400000;-44,100000;60,000000;-0,127000;68,300000;13,006578;23,400000;0,000000;0,000000;0,000000;19,500000;22,200000
15/04/2015 00:03:03;225,600000;0,200000;3,700000;45,500000;-44,900000;60,000000;-0,136000;68,300000;13,006594;23,400000;0,000000;0,000000;0,000000;19,500000;22,200000
15/04/2015 00:03:18;225,800000;0,204000;4,600000;45,600000;-45,200000;60,000000;-0,129000;68,300000;13,006613;23,400000;0,000000;0,000000;0,000000;19,500000;22,200000
15/04/2015 00:03:33;225,500000;0,203000;7,100000;45,800000;-45,300000;59,900000;-0,125000;68,300000;13,006642;23,400000;0,000000;0,000000;0,000000;19,500000;22,300000
15/04/2015 00:03:48;225,800000;0,201000;6,600000;45,300000;-44,800000;60,000000;-0,142000;68,300000;13,006670;23,400000;0,000000;0,000000;0,000000;19,500000;22,300000
15/04/2015 00:04:03;225,700000;0,199000;4,300000;44,900000;-44,600000;60,000000;-0,128000;68,300000;13,006688;23,400000;0,000000;0,000000;0,000000;19,500000;22,300000
15/04/2015 00:04:18;225,900000;0,204000;4,300000;46,000000;-45,700000;60,000000;-0,125000;68,300000;13,006706;23,400000;0,000000;0,000000;0,000000;19,500000;22,300000
15/04/2015 00:04:33;225,800000;0,197000;4,500000;44,900000;-44,500000;60,000000;-0,133000;68,300000;13,006725;23,400000;0,000000;0,000000;0,000000;19,600000;22,300000
15/04/2015 00:04:48;226,300000;0,199000;5,300000;46,800000;-44,600000;60,100000;-0,122000;68,300000;13,006747;23,400000;0,000000;0,000000;0,000000;19,600000;22,300000
15/04/2015 00:05:03;226,000000;0,204000;5,000000;46,100000;-46,300000;60,100000;-0,159000;68,300000;13,006767;23,400000;0,000000;0,000000;0,000000;19,600000;22,400000
15/04/2015 00:05:18;226,200000;0,201000;5,900000;45,400000;-45,000000;60,100000;-0,118000;68,300000;13,006792;23,400000;0,000000;0,000000;0,000000;19,600000;22,400000
15/04/2015 00:05:33;226,200000;0,207000;5,300000;46,800000;-46,400000;60,100000;-0,113000;68,300000;13,006814;23,400000;0,000000;0,000000;0,000000;19,600000;22,400000
15/04/2015 00:05:48;226,200000;0,210000;7,100000;47,500000;-46,900000;60,100000;-0,099000;68,300000;13,006844;23,400000;0,000000;0,000000;0,000000;19,600000;22,400000
15/04/2015 00:06:03;226,100000;0,206000;5,100000;46,500000;-45,900000;60,100000;-0,132000;68,300000;13,006865;23,400000;0,000000;0,000000;0,000000;19,600000;22,400000
15/04/2015 00:06:18;226,100000;0,207000;5,400000;46,800000;-44,800000;60,100000;-0,150000;68,300000;13,006887;23,400000;0,000000;0,000000;0,000000;19,600000;22,400000
15/04/2015 00:06:33;226,200000;0,201000;5,700000;45,400000;-46,200000;60,100000;-0,109000;68,300000;13,006911;23,500000;0,000000;0,000000;0,000000;19,600000;22,300000
