Fecha;Tension AC;Corriente AC;Potencia activa;Potencia aparente;Potencia reactiva;Frecuencia;Factor de potencia;Energia total;Energia diaria;Tension DC;Corriente DC;Potencia DC;Irradiancia;Temp modulo;Temp ambiente
22/04/2015 0:00:07;225,800000;0,199000;4,300000;45,600000;-45,200000;60,000000;-0,131000;152,400000;51,433441;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:00:22;225,800000;0,202000;5,900000;45,600000;-45,000000;59,900000;-0,103000;152,400000;51,433466;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:00:37;225,900000;0,202000;5,700000;45,600000;-45,100000;59,900000;-0,111000;152,400000;51,433490;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:00:52;225,900000;0,200000;4,100000;45,100000;-44,900000;59,900000;-0,114000;152,400000;51,433507;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:01:07;226,300000;0,198000;5,700000;44,800000;-44,400000;60,000000;-0,112000;152,400000;51,433530;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:01:22;226,100000;0,199000;5,500000;45,600000;-45,300000;60,000000;-0,108000;152,400000;51,433553;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:01:37;226,100000;0,200000;4,100000;44,900000;-44,600000;60,000000;-0,099000;152,400000;51,433570;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:01:52;225,500000;0,199000;4,600000;44,800000;-45,100000;60,000000;-0,127000;152,400000;51,433590;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:02:07;225,600000;0,202000;5,600000;45,500000;-45,100000;60,000000;-0,095000;152,400000;51,433613;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:02:22;225,700000;0,204000;6,000000;46,000000;-45,600000;60,100000;-0,095000;152,400000;51,433638;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:02:37;225,600000;0,200000;4,100000;45,100000;-44,900000;60,000000;-0,094000;152,400000;51,433655;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:02:52;225,700000;0,203000;5,600000;45,800000;-45,400000;60,000000;-0,089000;152,400000;51,433678;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:03:07;225,800000;0,199000;3,600000;45,600000;-45,300000;60,000000;-0,107000;152,400000;51,433693;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:03:22;225,800000;0,198000;4,700000;44,700000;-44,500000;60,100000;-0,127000;152,400000;51,433713;21,900000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:03:37;225,500000;0,198000;3,800000;44,600000;-45,000000;60,000000;-0,095000;152,400000;51,433729;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:03:52;225,800000;0,198000;5,600000;44,700000;-44,300000;59,900000;-0,135000;152,400000;51,433752;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:04:07;224,600000;0,198000;3,800000;44,400000;-44,200000;60,000000;-0,140000;152,400000;51,433768;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:04:22;224,800000;0,198000;6,300000;44,900000;-44,700000;60,000000;-0,091000;152,400000;51,433794;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:04:37;224,700000;0,200000;3,900000;44,400000;-44,200000;60,100000;-0,090000;152,400000;51,433810;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:04:52;224,700000;0,198000;3,900000;44,500000;-45,300000;60,100000;-0,114000;152,400000;51,433827;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:05:07;224,400000;0,200000;4,000000;44,800000;-45,100000;60,100000;-0,106000;152,400000;51,433843;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:05:22;224,500000;0,197000;3,900000;44,200000;-44,000000;60,000000;-0,095000;152,400000;51,433860;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:05:37;224,400000;0,202000;4,700000;45,300000;-45,000000;60,100000;-0,090000;152,400000;51,433879;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:05:52;224,500000;0,203000;6,000000;45,500000;-45,100000;60,100000;-0,119000;152,400000;51,433904;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:06:07;223,800000;0,201000;4,400000;44,900000;-44,600000;60,000000;-0,104000;152,400000;51,433923;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:06:22;224,400000;0,200000;3,600000;44,800000;-43,900000;60,000000;-0,090000;152,400000;51,433938;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:06:37;224,300000;0,200000;4,400000;44,800000;-44,600000;60,000000;-0,092000;152,400000;51,433956;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:06:52;224,400000;0,201000;5,600000;45,100000;-44,700000;60,000000;-0,091000;152,400000;51,433979;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:07:07;224,500000;0,197000;4,500000;44,200000;-43,900000;59,900000;-0,125000;152,400000;51,433998;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:07:22;224,200000;0,199000;4,500000;44,300000;-44,000000;59,900000;-0,123000;152,400000;51,434017;21,900000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:07:37;224,200000;0,198000;4,000000;45,000000;-44,600000;60,000000;-0,114000;152,400000;51,434033;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:07:52;224,200000;0,201000;5,300000;45,100000;-44,500000;60,000000;-0,105000;152,400000;51,434055;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:08:07;224,400000;0,198000;4,700000;44,400000;-44,100000;60,000000;-0,083000;152,400000;51,434075;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:08:22;224,500000;0,199000;4,600000;44,600000;-44,300000;60,000000;-0,124000;152,400000;51,434094;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:08:37;224,000000;0,197000;5,300000;44,100000;-43,700000;59,900000;-0,105000;152,400000;51,434116;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:08:52;224,300000;0,198000;5,600000;45,000000;-44,200000;59,900000;-0,114000;152,400000;51,434140;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:09:07;224,200000;0,197000;6,000000;44,300000;-43,800000;59,900000;-0,142000;152,400000;51,434165;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:09:22;224,200000;0,200000;4,800000;44,800000;-44,500000;59,900000;-0,102000;152,400000;51,434185;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:09:37;224,200000;0,199000;5,400000;44,600000;-44,200000;60,000000;-0,097000;152,400000;51,434207;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:09:52;224,400000;0,200000;4,400000;44,800000;-43,900000;60,000000;-0,094000;152,400000;51,434225;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:10:07;224,300000;0,197000;6,100000;45,000000;-44,600000;60,000000;-0,104000;152,400000;51,434251;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:10:22;224,100000;0,198000;3,600000;44,500000;-44,100000;59,900000;-0,119000;152,400000;51,434266;21,900000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:10:37;224,200000;0,198000;5,600000;44,300000;-43,800000;60,000000;-0,100000;152,400000;51,434289;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:10:52;224,300000;0,196000;5,500000;44,800000;-44,400000;60,000000;-0,118000;152,400000;51,434312;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:11:07;224,300000;0,197000;4,000000;44,100000;-43,900000;60,000000;-0,124000;152,400000;51,434329;22,000000;0,000000;0,000000;0,000000;19,100000;21,600000
22/04/2015 0:11:22;224,100000;0,197000;3,900000;44,100000;-43,900000;60,000000;-0,126000;152,400000;51,434345;22,000000;0,000000;0,000000;0,000000;19,100000;21,600000
22/04/2015 0:11:37;224,100000;0,198000;4,900000;44,300000;-44,000000;59,900000;-0,140000;152,400000;51,434365;22,000000;0,000000;0,000000;0,000000;19,100000;21,600000
22/04/2015 0:11:52;224,500000;0,201000;5,600000;44,900000;-44,700000;60,100000;-0,120000;152,400000;51,434389;22,000000;0,000000;0,000000;0,000000;19,100000;21,600000
22/04/2015 0:12:07;224,400000;0,200000;5,400000;44,800000;-44,300000;60,000000;-0,143000;152,400000;51,434411;22,000000;0,000000;0,000000;0,000000;19,100000;21,600000
22/04/2015 0:12:22;224,200000;0,199000;4,200000;44,600000;-43,700000;60,000000;-0,129000;152,400000;51,434429;22,000000;0,000000;0,000000;0,000000;19,100000;21,600000
22/04/2015 0:12:37;224,300000;0,196000;5,600000;43,900000;-43,500000;60,000000;-0,088000;152,400000;51,434452;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:12:52;224,300000;0,200000;4,400000;44,800000;-44,500000;60,000000;-0,094000;152,400000;51,434470;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:13:07;224,500000;0,199000;4,800000;44,600000;-44,300000;60,000000;-0,120000;152,400000;51,434490;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:13:22;224,300000;0,199000;4,200000;44,100000;-43,700000;60,000000;-0,118000;152,400000;51,434508;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:13:37;224,300000;0,198000;5,300000;44,300000;-44,600000;60,000000;-0,129000;152,400000;51,434530;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:13:52;224,500000;0,199000;4,100000;44,600000;-44,300000;60,000000;-0,094000;152,400000;51,434547;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:14:07;224,300000;0,200000;5,000000;44,800000;-44,500000;59,900000;-0,092000;152,400000;51,434568;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:14:22;224,300000;0,197000;5,900000;44,100000;-43,700000;60,000000;-0,131000;152,400000;51,434593;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:14:37;224,300000;0,202000;5,700000;45,300000;-44,900000;60,000000;-0,111000;152,400000;51,434616;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:14:52;224,600000;0,198000;4,100000;44,600000;-44,400000;60,100000;-0,085000;152,400000;51,434633;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:15:07;224,500000;0,199000;4,000000;44,700000;-44,600000;60,000000;-0,121000;152,400000;51,434650;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:15:22;224,800000;0,202000;5,700000;45,400000;-45,000000;60,100000;-0,118000;152,400000;51,434674;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:15:37;224,400000;0,199000;4,600000;44,600000;-44,300000;60,000000;-0,083000;152,400000;51,434693;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:15:52;224,900000;0,199000;4,000000;44,700000;-44,500000;60,100000;-0,126000;152,400000;51,434710;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:16:07;224,600000;0,198000;5,800000;44,600000;-44,400000;60,000000;-0,089000;152,400000;51,434734;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:16:22;224,500000;0,199000;4,200000;45,300000;-44,900000;60,000000;-0,128000;152,400000;51,434751;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:16:37;224,800000;0,204000;6,100000;45,800000;-44,700000;60,100000;-0,120000;152,400000;51,434777;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:16:52;224,700000;0,199000;4,300000;44,700000;-44,400000;60,000000;-0,120000;152,400000;51,434795;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:17:07;225,000000;0,203000;5,700000;45,600000;-45,200000;60,100000;-0,136000;152,400000;51,434818;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:17:22;224,300000;0,200000;4,400000;44,800000;-44,500000;60,000000;-0,098000;152,400000;51,434837;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:17:37;224,500000;0,198000;3,700000;45,100000;-44,700000;60,000000;-0,094000;152,400000;51,434852;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:17:52;224,900000;0,202000;4,200000;45,200000;-44,200000;60,100000;-0,101000;152,400000;51,434870;22,000000;0,000000;0,000000;0,000000;19,000000;21,600000
22/04/2015 0:18:07;224,600000;0,199000;3,600000;44,700000;-44,800000;60,100000;-0,097000;152,400000;51,434885;22,000000;0,000000;0,000000;0,000000;19,000000;21,700000
22/04/2015 0:18:22;224,700000;0,200000;3,900000;44,900000;-44,700000;60,100000;-0,095000;152,400000;51,434901;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:18:37;224,600000;0,202000;4,900000;45,300000;-45,000000;60,100000;-0,085000;152,400000;51,434921;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:18:52;224,600000;0,199000;5,700000;44,600000;-44,600000;60,100000;-0,087000;152,400000;51,434945;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:19:07;224,700000;0,202000;5,800000;44,400000;-43,900000;60,100000;-0,135000;152,400000;51,434969;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:19:22;224,400000;0,202000;4,200000;45,300000;-44,800000;60,100000;-0,102000;152,400000;51,434987;22,000000;0,000000;0,000000;0,000000;19,100000;21,700000
22/04/2015 0:19:37;224,500000;0,201000;5,700000;45,100000;-44,800000;60,100000;-0,111000;152,400000;51,435010;22,000000;0,000000;0,000000;0,000000;19,100000;21,600000
22/04/2015 0:19:52;224,700000;0,201000;4,200000;45,100000;-45,200000;60,100000;-0,087000;152,400000;51,435028;22,000000;0,000000;0,000000;0,000000;19,100000;21,600000
22/04/2015 0:20:07;224,500000;0,199000;4,300000;44,600000;-44,400000;60,000000;-0,103000;152,400000;51,435046;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:20:22;224,400000;0,199000;4,800000;45,100000;-44,800000;60,100000;-0,123000;152,400000;51,435066;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:20:37;224,300000;0,201000;4,200000;44,600000;-44,400000;60,000000;-0,087000;152,400000;51,435083;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:20:52;224,400000;0,199000;4,000000;44,600000;-44,900000;60,000000;-0,086000;152,400000;51,435100;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:21:07;224,400000;0,197000;4,500000;45,300000;-44,000000;60,100000;-0,088000;152,400000;51,435119;22,100000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:21:22;224,300000;0,198000;3,700000;44,400000;-44,200000;60,100000;-0,140000;152,400000;51,435134;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:21:37;224,300000;0,199000;4,900000;44,600000;-44,300000;60,000000;-0,083000;152,400000;51,435155;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:21:52;224,400000;0,199000;4,000000;44,600000;-44,400000;60,000000;-0,135000;152,400000;51,435171;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:22:07;224,400000;0,203000;5,600000;44,800000;-44,500000;60,100000;-0,107000;152,400000;51,435195;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:22:22;224,500000;0,200000;3,700000;44,200000;-44,000000;60,000000;-0,124000;152,400000;51,435210;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:22:37;224,900000;0,201000;4,600000;45,100000;-44,000000;60,100000;-0,141000;152,400000;51,435229;22,100000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:22:52;224,500000;0,198000;5,200000;44,400000;-44,000000;60,100000;-0,085000;152,400000;51,435251;22,100000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:23:07;224,500000;0,198000;4,100000;44,400000;-44,200000;60,100000;-0,100000;152,400000;51,435268;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:23:22;224,700000;0,199000;6,300000;45,300000;-45,000000;60,200000;-0,126000;152,400000;51,435294;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:23:37;224,700000;0,198000;3,800000;44,400000;-44,000000;60,100000;-0,128000;152,400000;51,435310;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:23:52;224,700000;0,202000;5,500000;45,300000;-44,700000;60,000000;-0,089000;152,400000;51,435333;22,100000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:24:07;224,600000;0,199000;3,700000;44,600000;-44,400000;60,000000;-0,085000;152,400000;51,435348;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:24:22;224,700000;0,199000;3,600000;44,700000;-44,500000;60,100000;-0,114000;152,400000;51,435363;22,000000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:24:37;225,000000;0,202000;4,200000;45,900000;-45,400000;60,100000;-0,155000;152,400000;51,435381;22,100000;0,000000;0,000000;0,000000;19,000000;21,500000
22/04/2015 0:24:52;225,000000;0,200000;4,000000;45,600000;-45,200000;60,000000;-0,099000;152,400000;51,435398;22,100000;0,000000;0,000000;0,000000;18,900000;21,500000
22/04/2015 0:25:07;224,800000;0,201000;5,300000;44,900000;-44,700000;60,000000;-0,084000;152,400000;51,435420;22,100000;0,000000;0,000000;0,000000;19,000000;21,400000
