Fecha;Tension AC;Corriente AC;Potencia activa;Potencia aparente;Potencia reactiva;Frecuencia;Factor de potencia;Energia total;Energia diaria;Tension DC;Corriente DC;Potencia DC;Irradiancia;Temp modulo;Temp ambiente
21/04/2015 0:00:02;225,900000;0,198000;4,400000;44,700000;-44,400000;60,000000;-0,123000;140,700000;39,736619;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:00:17;226,100000;0,201000;4,700000;45,400000;-45,100000;60,200000;-0,114000;140,700000;39,736638;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:00:32;225,800000;0,199000;6,000000;45,300000;-44,600000;60,000000;-0,102000;140,700000;39,736663;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:00:47;225,800000;0,200000;5,800000;45,300000;-44,500000;60,000000;-0,091000;140,700000;39,736688;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:01:02;226,000000;0,199000;4,600000;44,900000;-44,500000;60,000000;-0,118000;140,700000;39,736707;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:01:17;226,000000;0,203000;5,800000;45,800000;-45,400000;60,000000;-0,121000;140,700000;39,736731;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:01:32;225,600000;0,203000;5,500000;45,700000;-45,300000;60,000000;-0,100000;140,700000;39,736754;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:01:47;225,700000;0,203000;5,700000;45,100000;-44,800000;60,000000;-0,135000;140,700000;39,736778;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:02:02;225,800000;0,200000;4,800000;45,300000;-44,900000;59,900000;-0,117000;140,700000;39,736798;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:02:17;225,800000;0,201000;4,600000;45,300000;-45,500000;59,900000;-0,135000;140,700000;39,736817;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:02:32;226,000000;0,203000;4,600000;45,800000;-45,700000;60,000000;-0,115000;140,700000;39,736836;21,700000;0,000000;0,000000;0,000000;19,800000;21,500000
21/04/2015 0:02:47;225,500000;0,200000;4,700000;44,800000;-44,300000;60,000000;-0,118000;140,700000;39,736855;21,700000;0,000000;0,000000;0,000000;19,800000;21,500000
21/04/2015 0:03:02;225,700000;0,202000;4,700000;45,500000;-45,200000;60,000000;-0,095000;140,700000;39,736875;21,700000;0,000000;0,000000;0,000000;19,800000;21,500000
21/04/2015 0:03:17;225,500000;0,199000;5,500000;44,800000;-44,500000;60,000000;-0,137000;140,700000;39,736898;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:03:32;225,600000;0,197000;4,200000;45,300000;-45,000000;60,000000;-0,108000;140,700000;39,736915;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:03:47;225,600000;0,203000;4,800000;45,700000;-45,000000;59,900000;-0,134000;140,700000;39,736935;21,700000;0,000000;0,000000;0,000000;19,800000;21,400000
21/04/2015 0:04:02;225,800000;0,203000;5,700000;45,800000;-45,400000;60,000000;-0,098000;140,700000;39,736959;21,700000;0,000000;0,000000;0,000000;19,700000;21,400000
21/04/2015 0:04:17;225,600000;0,200000;6,200000;45,100000;-44,600000;60,000000;-0,122000;140,700000;39,736985;21,700000;0,000000;0,000000;0,000000;19,700000;21,400000
21/04/2015 0:04:32;225,400000;0,199000;4,200000;44,800000;-44,600000;59,900000;-0,096000;140,700000;39,737003;21,700000;0,000000;0,000000;0,000000;19,700000;21,400000
21/04/2015 0:04:47;225,900000;0,199000;4,200000;45,600000;-45,100000;60,000000;-0,132000;140,700000;39,737020;21,700000;0,000000;0,000000;0,000000;19,700000;21,500000
21/04/2015 0:05:02;225,700000;0,204000;5,300000;45,100000;-44,800000;60,000000;-0,100000;140,700000;39,737042;21,700000;0,000000;0,000000;0,000000;19,700000;21,500000
21/04/2015 0:05:17;225,300000;0,200000;5,200000;45,100000;-44,400000;60,000000;-0,094000;140,700000;39,737064;21,700000;0,000000;0,000000;0,000000;19,700000;21,500000
