Fecha__hora__;Tension AC;Corriente AC;Potencia activa;Potencia aparente;Potencia reactiva;Frecuencia;Factor de potencia;Energia total;Energia parcial;Tension DC;Corriente DC;Potencia DC;Irradiancia;Temp modulo;Temp ambiente
07/05/2015 0:00:14;224,600000;0,199000;6,500000;44,600000;-44,100000;60,000000;-0,126000;288,900000;26,748978;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:00:29;224,700000;0,204000;6,900000;45,800000;-45,200000;60,000000;-0,121000;288,900000;26,749007;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:00:44;224,600000;0,199000;5,300000;45,800000;-45,200000;60,000000;-0,153000;288,900000;26,749029;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:00:59;224,700000;0,204000;7,000000;45,800000;-44,400000;60,000000;-0,133000;288,900000;26,749058;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:01:14;224,800000;0,198000;5,600000;44,500000;-45,300000;60,000000;-0,146000;288,900000;26,749081;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:01:29;225,200000;0,198000;4,700000;44,500000;-44,200000;60,000000;-0,093000;288,900000;26,749101;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:01:44;225,100000;0,199000;5,300000;44,700000;-44,300000;60,000000;-0,126000;288,900000;26,749123;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:01:59;224,900000;0,205000;6,500000;45,400000;-45,000000;60,000000;-0,136000;288,900000;26,749150;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:02:14;225,400000;0,203000;6,300000;44,600000;-44,300000;60,000000;-0,114000;288,900000;26,749176;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:02:29;225,300000;0,203000;6,400000;45,600000;-44,600000;60,000000;-0,122000;288,900000;26,749203;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:02:44;225,500000;0,196000;4,800000;44,100000;-43,800000;60,000000;-0,114000;288,900000;26,749223;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:02:59;225,200000;0,204000;6,900000;44,300000;-43,900000;60,000000;-0,117000;288,900000;26,749252;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:03:14;225,700000;0,198000;5,500000;44,600000;-44,200000;60,000000;-0,141000;288,900000;26,749275;13,600000;0,000000;0,000000;0,000000;20,800000;21,300000
07/05/2015 0:03:29;225,700000;0,198000;5,300000;45,500000;-44,900000;60,000000;-0,121000;288,900000;26,749297;13,500000;0,000000;0,000000;0,000000;20,800000;21,300000
07/05/2015 0:03:44;225,500000;0,199000;4,700000;44,800000;-44,300000;60,000000;-0,110000;288,900000;26,749316;13,600000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:03:59;225,400000;0,200000;5,700000;45,100000;-45,200000;60,000000;-0,140000;288,900000;26,749340;13,600000;0,000000;0,000000;0,000000;20,700000;21,300000
07/05/2015 0:04:14;225,600000;0,198000;4,100000;44,600000;-44,400000;60,000000;-0,116000;288,900000;26,749357;13,500000;0,000000;0,000000;0,000000;20,800000;21,400000
07/05/2015 0:04:29;225,600000;0,199000;4,800000;44,800000;-44,400000;60,000000;-0,107000;288,900000;26,749377;13,600000;0,000000;0,000000;0,000000;20,700000;21,400000
07/05/2015 0:04:44;225,500000;0,204000;6,900000;44,600000;-44,300000;59,900000;-0,120000;288,900000;26,749406;13,600000;0,000000;0,000000;0,000000;20,700000;21,400000
