Fecha__hora__;Tension AC;Corriente AC;Potencia activa;Potencia aparente;Potencia reactiva;Frecuencia;Factor de potencia;Energia total;Energia parcial;Tension DC;Corriente DC;Potencia DC;Irradiancia;Temp modulo;Temp ambiente
13/05/2015 0:00:09;226,200000;0,200000;5,500000;45,200000;-45,300000;60,200000;-0,104000;328,800000;61,046582;19,800000;0,000000;0,000000;0,000000;17,100000;20,000000
13/05/2015 0:00:24;225,800000;0,199000;5,700000;44,900000;-44,500000;60,000000;-0,122000;328,800000;61,046605;19,800000;0,000000;0,000000;0,000000;17,100000;20,000000
13/05/2015 0:00:39;226,200000;0,201000;4,200000;45,400000;-45,200000;60,100000;-0,103000;328,800000;61,046623;19,800000;0,000000;0,000000;0,000000;17,100000;20,000000
13/05/2015 0:00:54;226,200000;0,199000;6,100000;45,400000;-44,900000;60,000000;-0,105000;328,800000;61,046648;19,800000;0,000000;0,000000;0,000000;17,100000;19,900000
13/05/2015 0:01:09;226,200000;0,200000;4,100000;45,200000;-44,700000;60,100000;-0,144000;328,800000;61,046665;19,800000;0,000000;0,000000;0,000000;17,100000;19,900000
13/05/2015 0:01:24;226,000000;0,201000;6,500000;45,200000;-44,900000;60,000000;-0,101000;328,800000;61,046693;19,800000;0,000000;0,000000;0,000000;17,100000;19,900000
13/05/2015 0:01:39;226,100000;0,201000;6,000000;45,400000;-45,000000;60,100000;-0,141000;328,800000;61,046718;19,800000;0,000000;0,000000;0,000000;17,100000;19,900000
13/05/2015 0:01:54;226,100000;0,200000;5,800000;45,200000;-44,800000;60,000000;-0,108000;328,800000;61,046742;19,800000;0,000000;0,000000;0,000000;17,100000;19,900000
13/05/2015 0:02:09;226,200000;0,201000;5,700000;45,400000;-45,000000;60,000000;-0,135000;328,800000;61,046765;19,800000;0,000000;0,000000;0,000000;17,100000;19,900000
13/05/2015 0:02:24;226,300000;0,201000;6,400000;45,400000;-45,100000;60,000000;-0,083000;328,800000;61,046792;19,800000;0,000000;0,000000;0,000000;17,100000;19,800000
